Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,temp,location,clouds,pressure,rain,time_stamp,humidity,wind,surge_factor
86,41,Rural,Regular,96,4.5,Morning,Premium,68,301.5483736351267,0.7946,Boston University,0.18,0.2818,0.0,1543877574,0.1667,0.5534,1.238
22,11,Rural,Regular,39,4.63,Evening,Economy,101,433.03454356764814,0.7921,Fenway,0.18,0.2818,0.0485,1543877574,0.1852,0.5679,1.2497
95,56,Rural,Silver,86,3.79,Morning,Premium,147,671.4712089285143,0.81,Financial District,0.18,0.2814,0.2107,1543877574,0.1481,0.597,1.2859
99,89,Urban,Silver,63,4.84,Afternoon,Economy,16,49.71329085631081,0.7946,Haymarket Square,0.18,0.2812,0.0672,1543877574,0.1667,0.583,1.2544
22,8,Rural,Regular,4,4.84,Morning,Economy,122,408.129769999122,0.7958,North End,0.18,0.2812,0.1387,1543877574,0.1667,0.5852,1.2691
100,85,Suburban,Silver,59,4.46,Evening,Economy,110,329.4837131421355,0.7938,North Station,0.18,0.2812,0.0327,1543877574,0.1667,0.5752,1.2466
61,38,Rural,Silver,100,4.34,Evening,Premium,78,383.3178042225475,0.793,Northeastern University,0.18,0.2818,0.0,1543877574,0.1852,0.5824,1.2416
33,18,Suburban,Gold,7,4.01,Night,Economy,105,313.06815696851334,0.8097,South Station,0.18,0.2814,0.0579,1543877574,0.1481,0.6026,1.2558
39,22,Rural,Gold,63,3.87,Evening,Premium,170,706.6896358975697,0.7932,Theatre District,0.18,0.2816,0.1137,1543877574,0.1852,0.5936,1.2655
37,5,Urban,Silver,75,3.88,Evening,Premium,26,142.6153122038585,0.7927,West End,0.18,0.2814,0.0,1543877574,0.1852,0.5757,1.2409
95,53,Suburban,Silver,6,4.01,Afternoon,Premium,158,708.8224028092762,0.287,Back Bay,0.68,0.997,0.0434,1544759101,0.463,0.0911,1.2857
28,6,Suburban,Gold,54,4.03,Afternoon,Premium,168,593.065918046481,0.2872,Beacon Hill,0.69,0.997,0.0,1544759101,0.4815,0.0911,1.2795
66,17,Urban,Gold,84,4.47,Night,Economy,139,604.3834014812801,0.2847,Boston University,0.69,0.997,0.2183,1544759101,0.463,0.0883,1.3215
60,11,Suburban,Gold,18,4.29,Evening,Economy,26,100.2582627032478,0.2805,Fenway,0.69,0.997,0.0359,1544759101,0.4815,0.0894,1.2855
94,34,Suburban,Gold,99,4.54,Afternoon,Premium,155,685.7612504810801,0.2867,Financial District,0.68,0.9968,0.2613,1544759101,0.4815,0.0933,1.3304
63,12,Urban,Silver,54,4.47,Evening,Premium,140,446.41301231617626,0.2864,Haymarket Square,0.69,0.997,0.2712,1544759101,0.4815,0.0922,1.3337
38,8,Suburban,Silver,59,4.44,Night,Premium,75,291.107936848218,0.2878,North End,0.68,0.997,0.0634,1544759101,0.4815,0.0922,1.2908
35,21,Suburban,Silver,13,4.14,Morning,Premium,36,193.64239387562827,0.2839,North Station,0.69,0.997,0.0,1544759101,0.4815,0.0911,1.279
83,64,Suburban,Gold,78,4.01,Evening,Economy,109,304.52612995371493,0.2819,Northeastern University,0.68,0.997,0.0,1544759101,0.4815,0.0917,1.2772
62,14,Rural,Silver,33,4.23,Morning,Premium,85,386.834933294766,0.2861,South Station,0.68,0.9968,0.0,1544759101,0.4815,0.0945,1.2781
88,48,Urban,Gold,52,4.52,Night,Economy,92,230.83258579661484,0.2836,Theatre District,0.68,0.9968,0.0,1544759101,0.4815,0.0933,1.2776
68,11,Rural,Silver,89,3.66,Evening,Economy,93,333.9106726820272,0.2825,West End,0.69,0.997,0.2517,1544759101,0.4815,0.0911,1.3291
84,64,Urban,Regular,34,4.13,Evening,Premium,99,353.8098038704909,0.6091,North Station,0.92,0.0691,0.0888,1543424529,0.3333,0.4997,1.3207
40,10,Urban,Regular,60,3.87,Night,Premium,79,293.19813425701705,0.815,Back Bay,0.55,0.7064,0.1241,1544906701,0.5,0.2879,1.354
93,20,Urban,Regular,38,4.78,Afternoon,Premium,144,447.083068843808,0.8156,Boston University,0.56,0.7064,0.0,1544906701,0.4815,0.2834,1.3294
57,44,Urban,Gold,78,3.53,Evening,Economy,153,584.888884974888,0.8136,Haymarket Square,0.54,0.7068,0.0,1544906701,0.4815,0.2929,1.3271
67,16,Suburban,Gold,24,4.52,Evening,Premium,150,488.1872511532145,0.8148,North End,0.54,0.7068,0.1883,1544906701,0.4815,0.294,1.365
68,16,Urban,Silver,91,4.49,Night,Economy,77,246.7577555097292,0.812,North Station,0.54,0.7068,0.1108,1544906701,0.4815,0.2923,1.3489
38,22,Urban,Gold,60,3.6,Morning,Premium,104,312.1731588463509,0.8103,Northeastern University,0.56,0.7062,0.0548,1544906701,0.5,0.2862,1.3407
49,28,Urban,Silver,61,3.9,Evening,Premium,172,576.281119337865,0.8463,South Station,0.54,0.7066,0.1468,1544906701,0.4444,0.2935,1.3595
98,59,Urban,Regular,55,4.6,Morning,Economy,100,381.391205400882,0.4792,Beacon Hill,0.41,0.7551,0.285,1543708375,0.5741,0.1235,1.3069
47,9,Suburban,Gold,38,4.06,Morning,Economy,141,543.7702542024564,0.4445,South Station,0.4,0.7551,0.0453,1543708375,0.6481,0.1247,1.2561
27,11,Urban,Regular,97,4.78,Evening,Premium,137,472.5224037960476,0.4769,West End,0.41,0.7551,0.0827,1543708375,0.5741,0.1241,1.2662
59,29,Urban,Regular,68,4.4,Night,Premium,88,286.05897011629656,0.5253,Back Bay,0.5,0.207,0.0026,1543457359,0.463,0.5612,1.2543
56,20,Urban,Regular,74,4.05,Evening,Economy,25,88.95619552388446,0.5242,Beacon Hill,0.49,0.2065,0.0026,1543457359,0.463,0.564,1.2528
50,39,Urban,Gold,62,3.95,Morning,Premium,135,646.9811778631195,0.525,Boston University,0.49,0.2072,0.0988,1543457359,0.463,0.5517,1.271
93,37,Urban,Gold,37,4.75,Night,Economy,76,292.9246564000302,0.5203,Fenway,0.5,0.2074,0.3826,1543457359,0.4815,0.5551,1.3299
46,22,Rural,Regular,97,3.51,Morning,Economy,100,395.769846813748,0.5334,Financial District,0.5,0.2063,0.0026,1543457359,0.4444,0.5707,1.2554
56,19,Suburban,Silver,16,4.46,Evening,Premium,86,279.6798100890559,0.5239,Haymarket Square,0.49,0.2063,0.0026,1543457359,0.463,0.5679,1.2532
37,16,Suburban,Gold,8,4.5,Evening,Economy,46,192.50297743378897,0.5247,North End,0.49,0.2061,0.0026,1543457359,0.463,0.5696,1.2534
85,58,Urban,Regular,85,4.1,Night,Premium,92,351.77029329216225,0.5225,North Station,0.49,0.2063,0.0026,1543457359,0.463,0.5657,1.2527
27,7,Urban,Regular,89,3.6,Morning,Premium,120,555.4019371049674,0.5191,Northeastern University,0.5,0.2072,0.0,1543457359,0.4815,0.5595,1.2536
44,16,Rural,Silver,31,3.96,Night,Premium,122,395.3781570382596,0.5317,South Station,0.5,0.2065,0.0026,1543457359,0.463,0.5713,1.2562
75,51,Suburban,Regular,68,3.65,Afternoon,Premium,66,261.5103067801241,0.5197,Theatre District,0.5,0.2065,0.0026,1543457359,0.4815,0.5674,1.2549
21,11,Urban,Gold,46,3.84,Morning,Economy,103,397.5648404411393,0.5211,West End,0.49,0.2063,0.0026,1543457359,0.463,0.5651,1.2525
42,29,Suburban,Silver,67,4.59,Morning,Premium,153,735.2764383329761,0.6153,Back Bay,0.82,0.051,0.162,1543344320,0.5741,0.5517,1.3367
25,15,Suburban,Silver,100,4.9,Night,Premium,94,289.4570095389695,0.6063,Beacon Hill,0.82,0.0491,0.059,1543344320,0.5741,0.6607,1.3254
67,46,Suburban,Regular,92,4.72,Morning,Economy,32,97.6750013649232,0.606,Boston University,0.81,0.0495,0.147,1543344320,0.5741,0.6546,1.3409
29,6,Suburban,Silver,24,4.37,Afternoon,Economy,50,197.46392160702555,0.6088,Fenway,0.82,0.0499,0.0,1543344320,0.5556,0.6562,1.3127
100,70,Urban,Gold,42,4.9,Night,Premium,167,762.8822843495781,0.6189,Financial District,0.82,0.0491,0.0675,1543344320,0.537,0.6641,1.3275
37,10,Suburban,Gold,27,4.26,Afternoon,Economy,143,512.44939271165,0.6155,Haymarket Square,0.81,0.0508,0.1656,1543344320,0.5741,0.5511,1.3358
31,14,Urban,Gold,37,4.3,Night,Premium,103,484.4661863877365,0.6094,North End,0.82,0.0486,0.4756,1543344320,0.5556,0.6635,1.4085
49,12,Suburban,Silver,30,4.37,Afternoon,Premium,84,353.01840875622844,0.6091,North Station,0.81,0.0486,0.1782,1543344320,0.5556,0.6618,1.3473
42,19,Rural,Regular,56,4.84,Evening,Premium,144,539.7316715337728,0.6122,Northeastern University,0.83,0.051,0.0,1543344320,0.5741,0.5528,1.3054
61,5,Rural,Regular,48,4.15,Morning,Economy,29,114.16365482248573,0.6183,South Station,0.82,0.051,0.0192,1543344320,0.5556,0.5523,1.3077
24,7,Suburban,Gold,85,4.36,Night,Economy,169,521.4080460440558,0.6094,Theatre District,0.82,0.0493,0.0154,1543344320,0.5556,0.6624,1.3164
20,10,Rural,Regular,18,4.28,Evening,Premium,123,450.3878805106937,0.6136,West End,0.82,0.0508,0.0,1543344320,0.5741,0.5511,1.3039
22,9,Urban,Silver,36,4.51,Evening,Premium,10,82.69156896202661,0.4823,Back Bay,0.64,0.0708,0.0313,1543410127,0.463,0.3454,1.2394
98,87,Suburban,Regular,59,4.26,Afternoon,Economy,13,34.57409278115731,0.4806,Beacon Hill,0.64,0.0706,0.1684,1543410127,0.463,0.3482,1.2668
30,14,Urban,Silver,64,4.45,Afternoon,Economy,147,535.1718879088473,0.4814,Fenway,0.63,0.071,0.0,1543410127,0.463,0.3393,1.2309
32,13,Urban,Regular,75,4.56,Evening,Premium,111,333.4011668412356,0.4853,Financial District,0.64,0.0706,0.2092,1543410127,0.463,0.3561,1.2765
22,12,Urban,Silver,49,4.88,Night,Premium,35,179.8388198801664,0.4811,North Station,0.64,0.0704,0.1368,1543410127,0.463,0.3505,1.2608
62,8,Urban,Silver,13,4.2,Night,Premium,65,241.9912178461052,0.4851,South Station,0.64,0.0706,0.0,1543410127,0.463,0.3566,1.2346
51,27,Urban,Gold,8,4.31,Night,Economy,92,369.3803924019288,0.48,Theatre District,0.64,0.0708,0.0556,1543410127,0.463,0.3527,1.2446
85,74,Suburban,Regular,82,3.92,Evening,Premium,177,704.3001292247022,0.48,West End,0.64,0.0706,0.2801,1543410127,0.463,0.3494,1.2892
28,9,Urban,Silver,26,3.95,Night,Premium,114,466.9720738288303,0.2906,Back Bay,0.59,1.0,0.1686,1544755501,0.4444,0.0945,1.2975
93,70,Suburban,Silver,21,3.81,Evening,Economy,12,41.12164471941277,0.2923,Beacon Hill,0.59,1.0,0.0749,1544755501,0.4444,0.0933,1.2789
36,9,Suburban,Silver,53,4.46,Night,Premium,127,404.02979977887577,0.2814,Fenway,0.59,1.0,0.0432,1544755501,0.463,0.0933,1.2718
80,22,Rural,Gold,17,4.4,Morning,Economy,141,423.75441798529033,0.2897,Financial District,0.59,0.9998,0.0838,1544755501,0.463,0.0978,1.2816
60,24,Rural,Regular,18,4.16,Morning,Premium,45,165.72466245477892,0.2911,Haymarket Square,0.59,0.9998,0.0078,1544755501,0.4444,0.0939,1.2653
97,45,Urban,Silver,90,3.71,Morning,Premium,151,578.8213877560842,0.2928,North End,0.59,0.9998,0.0,1544755501,0.4444,0.0945,1.2641
53,14,Suburban,Silver,24,3.99,Afternoon,Premium,161,707.4493979183783,0.2878,North Station,0.59,1.0,0.3374,1544755501,0.463,0.0922,1.3315
79,22,Rural,Silver,53,3.96,Evening,Premium,126,542.8095730212775,0.2822,Northeastern University,0.58,1.0,0.0939,1544755501,0.463,0.0967,1.2809
44,24,Urban,Silver,55,4.08,Afternoon,Premium,137,513.9900766589533,0.2858,Theatre District,0.59,0.9998,0.1253,1544755501,0.463,0.0973,1.2893
34,12,Suburban,Regular,3,4.83,Night,Premium,62,298.3556200090825,0.5052,Back Bay,0.58,0.218,0.0664,1543464558,0.4815,0.5109,1.273
55,12,Urban,Silver,96,4.66,Morning,Premium,48,183.2701656673754,0.5041,Beacon Hill,0.59,0.2178,0.0,1543464558,0.4815,0.512,1.2612
49,29,Suburban,Regular,35,4.8,Evening,Premium,160,468.3069201504469,0.5054,Boston University,0.57,0.2183,0.0498,1543464558,0.463,0.5059,1.2668
72,54,Rural,Regular,68,3.85,Afternoon,Economy,74,220.4983368386397,0.5136,Financial District,0.59,0.2178,0.0,1543464558,0.463,0.5154,1.262
72,27,Urban,Gold,76,3.97,Morning,Premium,70,265.94661511348426,0.5035,Haymarket Square,0.59,0.2176,0.3677,1543464558,0.4815,0.5137,1.3348
99,6,Suburban,Gold,49,4.32,Afternoon,Economy,113,311.4894374116108,0.5043,North End,0.6,0.2176,0.0,1543464558,0.4815,0.5148,1.263
21,10,Rural,Regular,22,4.42,Morning,Economy,151,647.8477765247827,0.5021,North Station,0.59,0.2178,0.0,1543464558,0.4815,0.5126,1.2609
50,25,Urban,Silver,89,4.74,Afternoon,Economy,107,383.9141419544756,0.4987,Northeastern University,0.58,0.2183,0.017,1543464558,0.4815,0.5109,1.2622
61,35,Rural,Silver,4,4.77,Morning,Premium,115,557.916185756397,0.5116,South Station,0.59,0.2178,0.24,1543464558,0.463,0.5159,1.3098
24,5,Rural,Silver,57,4.96,Night,Premium,70,228.7960083986281,0.4987,Theatre District,0.59,0.2178,0.0757,1543464558,0.4815,0.5143,1.2757
31,17,Rural,Silver,71,4.46,Evening,Premium,55,237.76862211931405,0.5007,West End,0.59,0.2178,0.0,1543464558,0.4815,0.5126,1.2607
35,20,Suburban,Regular,62,3.55,Afternoon,Economy,117,297.0874038526085,0.4661,Back Bay,0.92,0.3356,0.2357,1545057901,0.8333,0.3678,1.3671
74,30,Urban,Regular,97,3.9,Evening,Economy,179,794.3231511066332,0.461,Boston University,0.93,0.3358,0.1682,1545057901,0.8333,0.3644,1.354
94,61,Urban,Regular,12,4.95,Evening,Premium,133,563.8497971641384,0.4674,Fenway,0.92,0.3367,0.1433,1545057901,0.8148,0.37,1.3482
44,11,Rural,Silver,31,3.92,Afternoon,Premium,110,339.2870734791633,0.468,Financial District,0.91,0.3354,0.1663,1545057901,0.8148,0.37,1.3512
84,37,Urban,Gold,3,3.83,Evening,Premium,69,248.9476553705649,0.4658,Haymarket Square,0.91,0.3365,0.3829,1545057901,0.8333,0.3723,1.3955
27,12,Suburban,Regular,39,4.51,Morning,Premium,55,279.2686999169939,0.4677,North End,0.91,0.3354,0.3558,1545057901,0.8333,0.3689,1.3899
59,36,Suburban,Regular,43,3.74,Evening,Premium,25,145.04223833476908,0.4686,North Station,0.91,0.3354,0.0,1545057901,0.8148,0.3672,1.3178
82,20,Urban,Regular,59,3.99,Night,Premium,45,241.8259564507362,0.4686,Northeastern University,0.92,0.3367,0.2835,1545057901,0.8148,0.3717,1.3766
24,10,Urban,Gold,24,4.09,Morning,Premium,97,430.60985477056624,0.4691,Theatre District,0.92,0.3354,0.1234,1545057901,0.8148,0.37,1.3443
84,67,Suburban,Regular,48,4.87,Night,Economy,81,219.99370680056552,0.7385,Back Bay,0.07,0.3034,0.1382,1543884774,0.2407,0.3527,1.2266
52,9,Suburban,Regular,24,4.19,Morning,Economy,102,366.7282586383836,0.7429,Beacon Hill,0.08,0.3098,0.0,1543884774,0.2593,0.3812,1.2055
38,12,Rural,Silver,44,4.85,Evening,Economy,110,356.8814026432877,0.7432,Boston University,0.07,0.3102,0.0519,1543884774,0.2593,0.3751,1.2139
26,12,Urban,Regular,80,4.27,Afternoon,Economy,134,441.4714772887345,0.7399,Fenway,0.07,0.3104,0.0,1543884774,0.2593,0.3723,1.2027
61,39,Suburban,Regular,82,4.49,Morning,Premium,46,230.1431447581205,0.7446,Financial District,0.08,0.3032,0.1807,1543884774,0.2407,0.3276,1.2349
87,41,Rural,Gold,97,4.27,Afternoon,Premium,37,158.89198003545,0.7368,Haymarket Square,0.08,0.303,0.2121,1543884774,0.2593,0.3304,1.2412
98,46,Suburban,Gold,55,4.71,Evening,Economy,173,766.9193242115463,0.7376,North End,0.08,0.303,0.0,1543884774,0.2593,0.3309,1.199
24,13,Urban,Silver,54,4.09,Morning,Economy,161,466.7229822330101,0.7362,North Station,0.08,0.3032,0.071,1543884774,0.2593,0.3605,1.216
44,8,Urban,Gold,43,3.82,Night,Economy,86,233.50662384935427,0.7396,Northeastern University,0.07,0.3102,0.2186,1543884774,0.2593,0.3723,1.2464
71,59,Urban,Regular,71,4.47,Evening,Economy,31,104.1037337805616,0.7438,South Station,0.08,0.3032,0.0497,1543884774,0.2407,0.3259,1.2085
91,59,Urban,Silver,68,4.77,Night,Economy,15,38.33576819209958,0.734,Theatre District,0.08,0.3032,0.1679,1543884774,0.2593,0.3259,1.2316
32,14,Urban,Gold,75,4.49,Night,Economy,177,761.0167600703148,0.7346,West End,0.08,0.3032,0.1191,1543884774,0.2593,0.3304,1.2223
79,24,Urban,Silver,0,4.26,Evening,Economy,82,284.8625062809567,0.3286,Back Bay,0.84,0.9904,0.118,1544741101,0.3519,0.114,1.3269
73,27,Urban,Regular,55,4.27,Morning,Premium,50,216.06019585156733,0.3182,Fenway,0.83,0.9902,0.0388,1544741101,0.3519,0.114,1.308
32,16,Rural,Silver,80,4.78,Morning,Economy,11,39.37370119886104,0.328,Haymarket Square,0.84,0.9906,0.0,1544741101,0.3519,0.1135,1.3032
22,10,Rural,Silver,5,4.44,Morning,Premium,129,471.7821019342959,0.3297,North End,0.84,0.9906,0.0,1544741101,0.3519,0.114,1.3035
35,19,Urban,Silver,45,4.99,Afternoon,Economy,159,508.6730024657942,0.3247,North Station,0.83,0.9906,0.1654,1544741101,0.3519,0.1129,1.3342
24,10,Suburban,Regular,79,4.3,Night,Economy,24,95.11851081754354,0.3632,South Station,0.84,0.9904,0.0763,1544741101,0.2963,0.1163,1.3212
67,31,Rural,Gold,64,3.62,Night,Economy,169,735.1444900755255,0.3034,Beacon Hill,0.27,0.9727,0.056,1544795102,0.6296,0.1699,1.243
100,73,Urban,Silver,95,3.98,Night,Premium,100,456.60307303079816,0.2984,Fenway,0.29,0.9725,0.0191,1544795102,0.6296,0.1671,1.2375
66,16,Urban,Silver,94,4.52,Morning,Economy,34,122.24187517858556,0.363,Financial District,0.27,0.9727,0.0345,1544795102,0.5185,0.1738,1.2424
96,36,Urban,Regular,57,4.06,Evening,Premium,139,599.8171406236374,0.3032,West End,0.27,0.9727,0.2089,1544795102,0.6296,0.1694,1.2734
60,8,Urban,Regular,68,4.84,Morning,Premium,144,438.5186068324803,0.5485,South Station,0.37,0.2142,0.0306,1543459071,0.4444,0.578,1.2453
92,31,Rural,Silver,54,3.91,Night,Premium,148,516.1330392078827,0.2881,Back Bay,0.69,0.9966,0.0,1544748301,0.4259,0.095,1.2772
92,49,Urban,Silver,9,4.23,Evening,Premium,89,397.4831040703401,0.29,Beacon Hill,0.69,0.9968,0.1698,1544748301,0.4259,0.0939,1.3113
56,37,Urban,Silver,27,4.12,Afternoon,Premium,68,317.8400260939533,0.2839,Boston University,0.69,0.9966,0.0474,1544748301,0.4259,0.0917,1.2857
88,71,Rural,Regular,42,4.87,Afternoon,Premium,109,330.78364034759613,0.2783,Fenway,0.69,0.9966,0.0779,1544748301,0.4444,0.0945,1.2922
87,47,Rural,Silver,6,4.54,Morning,Premium,162,743.3166378180009,0.2777,Financial District,0.69,0.9966,0.2813,1544748301,0.463,0.0973,1.334
85,6,Suburban,Gold,92,4.11,Afternoon,Economy,73,274.1712773124912,0.2903,Haymarket Square,0.69,0.9968,0.0712,1544748301,0.4259,0.0945,1.2917
98,54,Rural,Regular,34,4.57,Evening,Premium,113,462.4075929220183,0.292,North End,0.69,0.9968,0.1112,1544748301,0.4259,0.0945,1.3
28,14,Rural,Regular,24,4.2,Afternoon,Economy,147,533.0802632142761,0.2867,North Station,0.69,0.9968,0.0,1544748301,0.4259,0.0928,1.2768
36,9,Suburban,Silver,22,3.51,Night,Premium,37,143.2178421949143,0.2814,Northeastern University,0.69,0.9966,0.0455,1544748301,0.4444,0.0967,1.2864
20,8,Suburban,Silver,38,4.82,Night,Premium,155,574.9456425421428,0.2766,South Station,0.69,0.9966,0.1526,1544748301,0.463,0.0984,1.3082
94,36,Rural,Regular,41,4.57,Morning,Economy,76,215.741761640662,0.2858,Theatre District,0.69,0.9966,0.0,1544748301,0.4444,0.0973,1.278
94,82,Suburban,Gold,48,4.92,Morning,Premium,20,129.7685299495176,0.285,West End,0.69,0.9968,0.0998,1544748301,0.4444,0.0933,1.2974
70,7,Urban,Regular,13,4.09,Afternoon,Economy,117,321.0007657787772,0.546,Boston University,1.0,0.6667,0.0384,1543740781,0.7593,0.2012,1.3643
90,71,Suburban,Regular,37,3.51,Morning,Premium,32,172.59277503910292,0.6072,Boston University,0.96,0.0691,0.0038,1543428127,0.3333,0.5131,1.3107
42,10,Urban,Silver,56,4.01,Night,Premium,95,455.20978516158993,0.6077,Fenway,0.96,0.0691,0.0038,1543428127,0.3333,0.5137,1.3109
44,18,Suburban,Gold,88,3.67,Night,Premium,50,199.8397440906976,0.6108,South Station,0.95,0.0687,0.0037,1543428127,0.3148,0.5165,1.3091
60,16,Suburban,Regular,28,3.91,Evening,Economy,105,281.0970650985199,0.3375,Beacon Hill,0.54,0.9639,0.0868,1544723102,0.1852,0.0989,1.2645
26,5,Rural,Silver,7,4.75,Afternoon,Premium,140,413.54800185803066,0.3403,Boston University,0.55,0.9639,0.0792,1544723102,0.1667,0.0956,1.2637
79,13,Rural,Regular,6,4.63,Afternoon,Economy,38,134.09432585149492,0.3426,Fenway,0.55,0.9639,0.2078,1544723102,0.1667,0.0967,1.2898
26,8,Rural,Gold,65,3.58,Night,Premium,89,378.50396161301137,0.3345,Financial District,0.53,0.9639,0.1169,1544723102,0.1852,0.1006,1.2688
62,7,Urban,Silver,2,4.71,Morning,Premium,28,162.05358553352147,0.3437,Northeastern University,0.55,0.9637,0.2646,1544723102,0.1667,0.0978,1.3015
42,16,Rural,Gold,33,3.63,Morning,Economy,166,513.1161277813304,0.3386,West End,0.54,0.9639,0.0,1544723102,0.1852,0.0989,1.2473
57,16,Urban,Regular,0,3.95,Afternoon,Economy,97,308.6385554813678,0.4635,Back Bay,0.86,0.6454,0.0913,1543630353,0.463,0.2214,1.3266
33,13,Rural,Gold,34,4.78,Morning,Economy,66,239.08854651007988,0.4691,Beacon Hill,0.86,0.6454,0.0848,1543630353,0.4444,0.2191,1.325
22,10,Rural,Regular,26,4.97,Morning,Economy,170,562.1650160715976,0.463,Boston University,0.86,0.6454,0.0,1543630353,0.463,0.2236,1.3085
67,44,Urban,Regular,27,4.69,Morning,Economy,129,467.0198948894929,0.4635,Fenway,0.86,0.6454,0.1973,1543630353,0.463,0.2241,1.3481
62,15,Suburban,Silver,15,4.28,Night,Economy,73,327.43334173812747,0.4627,Financial District,0.86,0.6454,0.3739,1543630353,0.463,0.218,1.3827
95,49,Rural,Regular,92,4.27,Night,Premium,99,332.0936161256213,0.4691,Haymarket Square,0.86,0.6454,0.0716,1543630353,0.463,0.2174,1.3231
61,36,Urban,Silver,72,4.64,Night,Premium,109,457.0853188522962,0.4647,North End,0.86,0.6454,0.139,1543630353,0.463,0.2169,1.3359
48,12,Rural,Silver,25,4.26,Night,Economy,180,552.8162271192283,0.4624,North Station,0.86,0.6454,0.0848,1543630353,0.463,0.2174,1.3247
93,59,Rural,Regular,30,4.11,Afternoon,Premium,89,281.0521288708149,0.4596,Northeastern University,0.86,0.6454,0.0,1543630353,0.463,0.223,1.3079
59,18,Urban,Gold,67,3.86,Morning,Economy,98,288.3451530321269,0.4621,South Station,0.86,0.6454,0.0,1543630353,0.463,0.218,1.3078
95,73,Urban,Regular,20,3.59,Evening,Premium,138,666.8242060496077,0.4649,Theatre District,0.86,0.6454,0.0,1543630353,0.463,0.2191,1.3083
71,33,Suburban,Regular,4,4.88,Evening,Premium,109,436.0192372930386,0.4658,West End,0.86,0.6454,0.0,1543630353,0.463,0.218,1.3084
20,7,Suburban,Gold,71,3.83,Morning,Premium,51,248.22030676592635,0.5988,Back Bay,0.76,0.8577,0.2938,1544823901,0.5,0.2314,1.3965
23,7,Urban,Gold,96,3.97,Afternoon,Premium,165,493.2338839519256,0.5949,Beacon Hill,0.75,0.8577,0.059,1544823901,0.5185,0.2342,1.3486
80,69,Suburban,Silver,94,4.44,Night,Economy,74,291.5110820764234,0.6018,Boston University,0.76,0.8577,0.0292,1544823901,0.5,0.2286,1.3437
58,10,Urban,Gold,51,4.27,Night,Premium,138,459.0606514814432,0.5943,Fenway,0.76,0.8577,0.1885,1544823901,0.5185,0.2286,1.3754
71,25,Urban,Gold,72,4.46,Evening,Economy,169,603.9358824371426,0.625,Financial District,0.75,0.8579,0.0,1544823901,0.463,0.2359,1.3388
69,26,Rural,Gold,48,4.28,Evening,Premium,175,502.6040622268877,0.5951,Haymarket Square,0.75,0.8579,0.0,1544823901,0.5185,0.2364,1.3371
89,54,Suburban,Gold,48,4.38,Afternoon,Economy,24,74.78832688768996,0.5965,North End,0.75,0.8579,0.0826,1544823901,0.5185,0.237,1.3539
84,62,Urban,Silver,52,4.61,Afternoon,Economy,29,126.23081147979764,0.5943,North Station,0.75,0.8579,0.2066,1544823901,0.5185,0.2359,1.3783
98,61,Urban,Silver,91,4.28,Night,Economy,95,319.94237960548924,0.5926,Northeastern University,0.76,0.8577,0.1386,1544823901,0.5185,0.2297,1.3653
95,25,Urban,Gold,26,3.62,Morning,Economy,81,207.61291922267668,0.4057,Back Bay,0.52,0.0719,0.1059,1543395296,0.6667,0.2588,1.2264
